order_id,customer_id,order_date,region,category,revenue,payment_status,shipping_status
O17493,C82247,2026-05-21,South,Books,167.36,Success,Delivered
O17494,C55084,2026-05-21,West,Store,232.15,Success,Delivered
O17495,C35662,2026-05-21,South,Store,24.93,Success,Delivered
O17496,C40500,2026-05-21,East,Store,399.75,Success,Delivered
O17497,C85398,2026-05-21,South,Store,88.44,Success,Delivered
O17498,C89026,2026-05-21,South,Electronics,249.18,Success,Delivered
O17499,C90613,2026-05-21,East,Fashion,448.6,Success,Delivered
O17500,C54306,2026-05-21,North,Fashion,129.05,Success,Delivered
O17501,C93823,2026-05-21,North,Books,435.68,Success,In Transit
O17502,C64488,2026-05-21,South,Fashion,292.41,Success,Delivered
O17503,C36353,2026-05-21,East,Electronics,0.0,Failed,Delivered
O17504,C47366,2026-05-21,North,Electronics,376.91,Success,Delivered
O17505,C79562,2026-05-21,North,Electronics,140.3,Success,Delivered
O17506,C80275,2026-05-21,East,Electronics,360.91,Success,Delivered
O17507,C18980,2026-05-21,South,Home,431.57,Success,Delivered
O17508,C30722,2026-05-21,West,Books,495.22,Success,Delivered
O17509,C48445,2026-05-21,West,Fashion,357.06,Success,Delivered
O17510,C60337,2026-05-21,North,Store,232.85,Success,In Transit
O17511,C96460,2026-05-21,West,Electronics,69.65,Success,Delivered
O17512,C646,2026-05-21,East,Store,0.0,Failed,Delivered
O17513,C47475,2026-05-21,South,Fashion,390.07,Success,Delivered
O17514,C18629,2026-05-21,West,Fashion,443.16,Success,Delivered
O17515,C10019,2026-05-21,North,Electronics,393.1,Success,Delivered
O17516,C37479,2026-05-21,North,Books,54.97,Success,Delivered
O17517,C38437,2026-05-21,East,Electronics,114.72,Success,Delivered
O17518,C83928,2026-05-21,East,Store,66.6,Success,Delivered
O17519,C51351,2026-05-21,North,Books,230.28,Success,Delivered
O17520,C20648,2026-05-21,West,Fashion,484.56,Success,Delivered
O17521,C63396,2026-05-21,West,Home,270.7,Success,Delivered
O17522,C1502,2026-05-21,East,Electronics,227.52,Success,In Transit
O17523,C13937,2026-05-21,South,Fashion,382.64,Success,Delivered
O17524,C52610,2026-05-21,North,Electronics,336.75,Success,Delivered
O17525,C7577,2026-05-22,North,Home,352.77,Success,Delivered
O17526,C84922,2026-05-22,North,Electronics,369.58,Success,Delivered
O17527,C37006,2026-05-22,West,Home,397.72,Success,Delivered
O17528,C91937,2026-05-22,East,Books,368.1,Success,Delivered
O17529,C28075,2026-05-22,West,Home,87.28,Success,Delivered
O17530,C15523,2026-05-22,West,Fashion,349.86,Success,Delivered
O17531,C62891,2026-05-22,West,Home,348.46,Success,Delivered
O17532,C55442,2026-05-22,East,Home,171.41,Success,Delivered
O17533,C79500,2026-05-22,West,Home,382.77,Success,Delivered
O17534,C34457,2026-05-22,South,Fashion,378.03,Success,Delivered
O17535,C60411,2026-05-22,North,Electronics,101.14,Success,Delivered
O17536,C24006,2026-05-22,North,Books,104.45,Success,Delivered
O17537,C37944,2026-05-22,South,Fashion,449.64,Success,In Transit
O17538,C64352,2026-05-22,North,Fashion,391.2,Success,In Transit
O17539,C19929,2026-05-22,South,Store,39.2,Success,Delivered
O17540,C21038,2026-05-22,West,Fashion,487.0,Success,Delivered
O17541,C74900,2026-05-22,North,Home,476.28,Success,Delivered
O17542,C39914,2026-05-22,North,Store,23.24,Success,Delivered
O17543,C52406,2026-05-22,East,Store,244.7,Success,Delivered
O17544,C11467,2026-05-22,West,Store,462.5,Success,In Transit
O17545,C82644,2026-05-22,North,Books,237.45,Success,Delivered
O17546,C7561,2026-05-22,South,Store,494.62,Success,Delivered
O17547,C6298,2026-05-22,West,Fashion,53.3,Success,Delivered
O17548,C89099,2026-05-22,East,Books,135.4,Success,Delivered
O17549,C2530,2026-05-22,West,Books,42.82,Success,In Transit
O17550,C74408,2026-05-22,West,Store,410.25,Success,Delivered
O17551,C24603,2026-05-22,East,Electronics,271.6,Success,Delivered
O17552,C37530,2026-05-22,West,Home,103.44,Success,Delivered
O17553,C33310,2026-05-22,East,Electronics,23.2,Success,Delivered
O17554,C9489,2026-05-22,West,Electronics,498.79,Success,Delivered
O17555,C48559,2026-05-22,West,Home,108.08,Success,Delivered
O17556,C93588,2026-05-22,South,Fashion,83.26,Success,Delivered
O17557,C26769,2026-05-22,North,Books,490.87,Success,Delivered
O17558,C89504,2026-05-22,East,Fashion,21.08,Success,Delivered
O17559,C33962,2026-05-22,South,Store,483.43,Success,Delivered
O17560,C52122,2026-05-22,West,Home,319.24,Success,Delivered
O17561,C74843,2026-05-22,West,Home,368.76,Success,Delivered
O17562,C1997,2026-05-22,West,Store,50.16,Success,Delivered
O17563,C85370,2026-05-22,East,Electronics,65.17,Success,Delivered
O17564,C471,2026-05-22,North,Store,31.15,Success,Delivered
O17565,C60355,2026-05-22,West,Books,344.26,Success,In Transit
O17566,C44152,2026-05-22,North,Books,469.21,Success,In Transit
O17567,C30064,2026-05-22,South,Books,174.59,Success,Delivered
O17568,C76358,2026-05-22,West,Electronics,170.12,Success,Delivered
O17569,C95006,2026-05-22,West,Fashion,195.56,Success,Delivered
O17570,C43384,2026-05-22,South,Books,104.34,Success,Delivered
O17571,C72450,2026-05-22,North,Store,390.46,Success,Delivered
O17572,C14153,2026-05-22,North,Books,281.0,Success,Delivered
O17573,C58478,2026-05-22,South,Books,278.04,Success,Delivered
O17574,C34804,2026-05-22,North,Store,168.64,Success,Delivered
O17575,C47133,2026-05-22,North,Electronics,267.35,Success,Delivered
O17576,C16030,2026-05-22,West,Fashion,82.54,Success,Delivered
O17577,C49767,2026-05-22,South,Fashion,473.64,Success,Delivered
O17578,C71861,2026-05-22,West,Books,399.24,Success,Delivered
O17579,C15204,2026-05-22,North,Fashion,241.09,Success,Delivered
O17580,C87412,2026-05-22,North,Books,293.93,Success,Delivered
O17581,C5106,2026-05-22,East,Home,343.24,Success,Delivered
O17582,C95815,2026-05-22,North,Home,389.59,Success,Delivered
O17583,C79449,2026-05-22,South,Fashion,390.66,Success,In Transit
O17584,C54898,2026-05-22,West,Books,115.49,Success,Delivered
O17585,C10403,2026-05-22,North,Books,474.7,Success,Delivered
O17586,C29219,2026-05-22,North,Electronics,85.6,Success,Delivered
O17587,C92306,2026-05-22,West,Home,310.62,Success,In Transit
O17588,C53614,2026-05-22,West,Store,488.36,Success,Delivered
O17589,C85417,2026-05-22,West,Books,163.72,Success,Delivered
O17590,C3314,2026-05-22,South,Fashion,98.12,Success,Delivered
O17591,C4678,2026-05-22,East,Fashion,481.78,Success,Delivered
O17592,C61766,2026-05-22,West,Electronics,342.31,Success,Delivered
O17593,C911,2026-05-22,West,Fashion,489.04,Success,Delivered
O17594,C18446,2026-05-22,North,Home,426.13,Success,Delivered
O17595,C48425,2026-05-22,North,Store,410.26,Success,Delivered
O17596,C32617,2026-05-22,West,Electronics,202.44,Success,Delivered
O17597,C91764,2026-05-22,East,Home,211.56,Success,Delivered
O17598,C28873,2026-05-22,West,Store,55.65,Success,Delivered
O17599,C88236,2026-05-22,South,Books,446.8,Success,Delivered
O17600,C16621,2026-05-22,North,Store,157.85,Success,Delivered
O17601,C90844,2026-05-22,East,Fashion,362.25,Success,Delivered
O17602,C10353,2026-05-22,South,Store,36.49,Success,In Transit
O17603,C66095,2026-05-22,West,Electronics,279.35,Success,Delivered
O17604,C57719,2026-05-22,East,Electronics,409.65,Success,Delivered
O17605,C60522,2026-05-22,North,Store,250.87,Success,In Transit
O17606,C53838,2026-05-22,East,Electronics,92.84,Success,Delivered
O17607,C1063,2026-05-22,West,Books,31.86,Success,Delivered
O17608,C66524,2026-05-22,East,Home,38.48,Success,Delivered
O17609,C20283,2026-05-22,East,Fashion,346.8,Success,Delivered
O17610,C70813,2026-05-22,South,Electronics,36.39,Success,Delivered
O17611,C15888,2026-05-22,South,Electronics,253.04,Success,In Transit
O17612,C48053,2026-05-22,West,Books,309.08,Success,Delivered
O17613,C99916,2026-05-22,North,Fashion,173.84,Success,In Transit
O17614,C97164,2026-05-22,East,Store,45.28,Success,Delivered
O17615,C77246,2026-05-22,South,Electronics,399.8,Success,Delivered
O17616,C47848,2026-05-22,East,Books,360.93,Success,Delivered
O17617,C21600,2026-05-22,East,Home,230.92,Success,Delivered
O17618,C5347,2026-05-22,West,Electronics,389.96,Success,Delivered
O17619,C12283,2026-05-22,South,Books,185.44,Success,Delivered
O17620,C80561,2026-05-22,North,Books,403.88,Success,Delivered
O17621,C15742,2026-05-22,North,Electronics,426.08,Success,In Transit
O17622,C31157,2026-05-22,North,Home,68.76,Success,Delivered
O17623,C96489,2026-05-22,East,Books,106.89,Success,Delivered
O17624,C26130,2026-05-22,West,Store,442.21,Success,Delivered
O17625,C60897,2026-05-22,West,Electronics,66.51,Success,Delivered
O17626,C96818,2026-05-22,East,Electronics,178.46,Success,Delivered
O17627,C85312,2026-05-22,West,Fashion,466.9,Success,Delivered
O17628,C91385,2026-05-22,West,Store,259.66,Success,Delivered
O17629,C9546,2026-05-22,North,Books,233.84,Success,Delivered
O17630,C16914,2026-05-22,North,Store,431.25,Success,Delivered
O17631,C83551,2026-05-22,West,Fashion,436.25,Success,Delivered
O17632,C24011,2026-05-22,West,Books,428.83,Success,Delivered
O17633,C38164,2026-05-22,South,Store,461.63,Success,Delivered
O17634,C20587,2026-05-22,South,Books,205.25,Success,Delivered
O17635,C83124,2026-05-22,South,Books,264.15,Success,Delivered
O17636,C50351,2026-05-22,West,Electronics,437.01,Success,Delivered
O17637,C8782,2026-05-22,South,Books,442.25,Success,Delivered
O17638,C2795,2026-05-22,South,Store,26.07,Success,Delivered
O17639,C8654,2026-05-22,West,Store,174.94,Success,Delivered
O17640,C70122,2026-05-22,North,Books,192.42,Success,Delivered
O17641,C6071,2026-05-22,West,Home,472.67,Success,Delivered
O17642,C7939,2026-05-22,West,Fashion,217.99,Success,In Transit
O17643,C76995,2026-05-22,East,Fashion,201.57,Success,Delivered
O17644,C47159,2026-05-22,South,Home,304.31,Success,Delivered
O17645,C21981,2026-05-22,North,Store,452.24,Success,Delivered
O17646,C84463,2026-05-22,West,Electronics,423.46,Success,Delivered
O17647,C93512,2026-05-22,East,Electronics,136.84,Success,In Transit
O17648,C32715,2026-05-22,East,Store,295.56,Success,Delivered
O17649,C47021,2026-05-22,West,Fashion,142.08,Success,In Transit
O17650,C48105,2026-05-22,West,Electronics,139.04,Success,Delivered
O17651,C13188,2026-05-22,South,Home,466.57,Success,Delivered
O17652,C14120,2026-05-22,East,Home,203.8,Success,Delivered
O17653,C62564,2026-05-22,West,Home,222.83,Success,Delivered
O17654,C15208,2026-05-22,East,Store,269.35,Success,Delivered
O17655,C44877,2026-05-22,South,Electronics,52.64,Success,Delivered
O17656,C34826,2026-05-22,East,Electronics,192.81,Success,Delivered
O17657,C72315,2026-05-22,South,Books,21.48,Success,Delivered
O17658,C62231,2026-05-22,North,Books,283.88,Success,Delivered
O17659,C10810,2026-05-22,South,Electronics,204.47,Success,Delivered
O17660,C38609,2026-05-23,East,Books,446.42,Success,Delivered
O17661,C74243,2026-05-23,South,Books,99.52,Success,Delivered
O17662,C16409,2026-05-23,West,Electronics,354.84,Success,Delivered
O17663,C53635,2026-05-23,East,Store,29.88,Success,Delivered
O17664,C65192,2026-05-23,East,Fashion,265.91,Success,Delivered
O17665,C12950,2026-05-23,South,Electronics,90.81,Success,Delivered
O17666,C4254,2026-05-23,North,Home,398.99,Success,Delivered
O17667,C70549,2026-05-23,South,Home,158.35,Success,Delivered
O17668,C16736,2026-05-23,South,Store,244.85,Success,Delivered
O17669,C76188,2026-05-23,North,Electronics,94.41,Success,Delivered
O17670,C28470,2026-05-23,East,Store,123.08,Success,Delivered
O17671,C57031,2026-05-23,West,Books,177.4,Success,In Transit
O17672,C14191,2026-05-23,West,Fashion,467.41,Success,Delivered
O17673,C78799,2026-05-23,East,Fashion,245.6,Success,Delivered
O17674,C93406,2026-05-23,North,Fashion,62.96,Success,Delivered
O17675,C67272,2026-05-23,West,Electronics,80.38,Success,Delivered
O17676,C11455,2026-05-23,East,Books,61.1,Success,Delivered
O17677,C72344,2026-05-23,South,Fashion,301.3,Success,Delivered
O17678,C84555,2026-05-23,East,Electronics,183.59,Success,Delivered
O17679,C52035,2026-05-23,South,Electronics,127.11,Success,Delivered
O17680,C74297,2026-05-23,East,Home,433.97,Success,Delivered
O17681,C6722,2026-05-23,South,Electronics,469.04,Success,Delivered
O17682,C50063,2026-05-23,North,Books,395.02,Success,Delivered
O17683,C46742,2026-05-23,West,Books,429.29,Success,Delivered
O17684,C54287,2026-05-23,North,Home,43.62,Success,Delivered
O17685,C37941,2026-05-23,West,Store,373.72,Success,Delivered
O17686,C16509,2026-05-23,North,Books,353.31,Success,Delivered
O17687,C25743,2026-05-23,South,Books,288.09,Success,In Transit
O17688,C82679,2026-05-23,South,Store,409.49,Success,Delivered
O17689,C5250,2026-05-23,West,Electronics,436.54,Success,Delivered
O17690,C10116,2026-05-23,East,Electronics,228.08,Success,Delivered
O17691,C77906,2026-05-23,East,Store,302.32,Success,Delivered
O17692,C5204,2026-05-23,West,Books,117.86,Success,Delivered
O17693,C12350,2026-05-23,South,Home,339.72,Success,Delivered
O17694,C88377,2026-05-23,East,Electronics,247.96,Success,Delivered
O17695,C26150,2026-05-23,East,Books,112.34,Success,Delivered
O17696,C92706,2026-05-23,West,Electronics,254.15,Success,Delivered
O17697,C96851,2026-05-23,South,Store,280.29,Success,Delivered
O17698,C80334,2026-05-23,East,Home,413.44,Success,Delivered
O17699,C6236,2026-05-23,South,Books,289.93,Success,Delivered
O17700,C65674,2026-05-23,South,Home,54.38,Success,Delivered
O17701,C57462,2026-05-23,West,Home,158.77,Success,Delivered
O17702,C86320,2026-05-23,North,Books,443.04,Success,Delivered
O17703,C64009,2026-05-23,North,Home,488.03,Success,Delivered
O17704,C15298,2026-05-23,West,Store,204.61,Success,Delivered
O17705,C66581,2026-05-23,North,Home,0.0,Failed,Delivered
O17706,C96569,2026-05-23,South,Books,275.48,Success,Delivered
O17707,C7575,2026-05-23,South,Store,79.89,Success,Delivered
O17708,C32828,2026-05-23,North,Books,409.49,Success,Delivered
O17709,C85457,2026-05-23,South,Books,252.65,Success,Delivered
O17710,C38722,2026-05-23,West,Home,439.47,Success,Delivered
O17711,C45667,2026-05-23,North,Books,283.1,Success,Delivered
O17712,C20163,2026-05-23,West,Store,323.96,Success,Delivered
O17713,C82848,2026-05-23,North,Home,299.95,Success,Delivered
O17714,C18770,2026-05-23,North,Fashion,260.39,Success,Delivered
O17715,C26257,2026-05-23,West,Electronics,56.26,Success,Delivered
O17716,C60597,2026-05-23,West,Electronics,189.86,Success,Delivered
O17717,C35718,2026-05-23,South,Fashion,164.23,Success,Delivered
O17718,C8238,2026-05-23,East,Store,497.18,Success,Delivered
O17719,C97928,2026-05-23,South,Fashion,422.05,Success,Delivered
O17720,C44389,2026-05-23,South,Home,406.38,Success,Delivered
O17721,C59490,2026-05-23,East,Electronics,479.91,Success,Delivered
O17722,C76752,2026-05-23,South,Home,491.85,Success,Delivered
O17723,C57966,2026-05-23,South,Store,165.6,Success,Delivered
O17724,C64646,2026-05-23,North,Store,126.37,Success,Delivered
O17725,C40403,2026-05-23,North,Home,0.0,Failed,Delivered
O17726,C92131,2026-05-23,North,Store,211.21,Success,Delivered
O17727,C74154,2026-05-23,West,Home,486.59,Success,Delivered
O17728,C57023,2026-05-23,East,Store,440.31,Success,Delivered
O17729,C91701,2026-05-23,West,Electronics,451.73,Success,Delivered
O17730,C11446,2026-05-23,East,Books,431.5,Success,Delivered
O17731,C65024,2026-05-23,North,Books,205.99,Success,Delivered
O17732,C85837,2026-05-23,North,Electronics,313.79,Success,Delivered
O17733,C20482,2026-05-23,South,Home,353.88,Success,In Transit
O17734,C16459,2026-05-23,East,Store,225.84,Success,In Transit
O17735,C48358,2026-05-23,East,Books,479.18,Success,In Transit
O17736,C61644,2026-05-23,East,Home,403.86,Success,Delivered
O17737,C86929,2026-05-23,North,Books,0.0,Failed,Delivered
O17738,C33075,2026-05-23,East,Fashion,362.49,Success,Delivered
O17739,C61494,2026-05-23,North,Electronics,352.03,Success,Delivered
O17740,C90058,2026-05-23,South,Fashion,392.18,Success,Delivered
O17741,C50861,2026-05-23,North,Fashion,166.9,Success,Delivered
O17742,C19946,2026-05-23,East,Fashion,386.69,Success,Delivered
O17743,C96615,2026-05-23,South,Electronics,67.18,Success,Delivered
O17744,C92509,2026-05-23,East,Home,416.31,Success,Delivered
O17745,C270,2026-05-23,West,Electronics,0.0,Failed,In Transit
O17746,C11779,2026-05-23,North,Home,161.45,Success,Delivered
O17747,C50927,2026-05-23,North,Books,244.99,Success,Delivered
O17748,C97204,2026-05-23,East,Electronics,103.29,Success,Delivered
O17749,C85639,2026-05-23,East,Store,448.21,Success,Delivered
O17750,C63766,2026-05-23,East,Fashion,183.41,Success,Delivered
O17751,C26834,2026-05-23,East,Home,381.85,Success,Delivered
O17752,C92220,2026-05-23,South,Store,237.71,Success,Delivered
O17753,C68769,2026-05-23,North,Books,418.45,Success,Delivered
O17754,C38683,2026-05-23,East,Books,305.03,Success,Delivered
O17755,C92732,2026-05-23,North,Fashion,498.56,Success,Delivered
O17756,C86533,2026-05-23,West,Fashion,347.63,Success,Delivered
O17757,C41264,2026-05-23,South,Home,123.76,Success,Delivered
O17758,C18547,2026-05-23,West,Store,436.98,Success,Delivered
O17759,C45033,2026-05-23,West,Electronics,204.11,Success,Delivered
O17760,C86110,2026-05-23,East,Home,277.28,Success,Delivered
O17761,C41772,2026-05-23,South,Store,375.66,Success,In Transit
O17762,C95688,2026-05-23,South,Store,342.54,Success,Delivered
O17763,C13529,2026-05-23,South,Electronics,401.4,Success,Delivered
O17764,C1585,2026-05-23,North,Fashion,108.25,Success,Delivered
O17765,C9820,2026-05-23,North,Store,139.64,Success,In Transit
O17766,C10692,2026-05-23,East,Books,414.95,Success,In Transit
O17767,C91188,2026-05-23,North,Home,378.98,Success,Delivered
O17768,C31191,2026-05-23,North,Fashion,461.99,Success,Delivered
O17769,C30214,2026-05-23,South,Store,239.89,Success,Delivered
O17770,C62668,2026-05-23,East,Home,209.33,Success,In Transit
O17771,C47893,2026-05-23,West,Books,215.39,Success,Delivered
O17772,C45060,2026-05-23,West,Fashion,279.23,Success,Delivered
O17773,C91127,2026-05-23,North,Home,441.15,Success,Delivered
O17774,C56840,2026-05-23,West,Fashion,86.62,Success,Delivered
O17775,C14379,2026-05-23,South,Store,270.97,Success,Delivered
O17776,C74801,2026-05-23,East,Home,391.36,Success,In Transit
O17777,C91442,2026-05-23,North,Electronics,164.26,Success,Delivered
O17778,C12085,2026-05-23,East,Electronics,452.93,Success,Delivered
O17779,C50283,2026-05-23,East,Books,155.48,Success,Delivered
O17780,C34492,2026-05-23,South,Fashion,79.0,Success,Delivered
O17781,C42442,2026-05-23,North,Electronics,351.27,Success,Delivered
O17782,C11905,2026-05-23,East,Books,381.41,Success,Delivered
O17783,C42908,2026-05-23,South,Fashion,326.13,Success,Delivered
O17784,C78421,2026-05-23,West,Electronics,63.14,Success,Delivered
O17785,C68945,2026-05-23,North,Home,270.64,Success,Delivered
O17786,C68081,2026-05-23,South,Electronics,274.01,Success,Delivered
O17787,C6959,2026-05-23,East,Electronics,381.59,Success,Delivered
O17788,C89837,2026-05-23,West,Electronics,365.38,Success,Delivered
O17789,C4998,2026-05-23,West,Books,390.73,Success,Delivered
O17790,C65217,2026-05-23,South,Store,488.73,Success,Delivered
O17791,C8586,2026-05-23,East,Books,47.37,Success,Delivered
O17792,C39279,2026-05-23,West,Books,0.0,Failed,Delivered
O17793,C18166,2026-05-23,North,Fashion,346.39,Success,Delivered
O17794,C45346,2026-05-23,West,Home,160.52,Success,Delivered
O17795,C62343,2026-05-23,West,Store,54.18,Success,Delivered
O17796,C44202,2026-05-23,North,Store,273.52,Success,Delivered
O17797,C55962,2026-05-24,North,Electronics,119.22,Success,Delivered
O17798,C95618,2026-05-24,East,Store,286.79,Success,Delivered
O17799,C80904,2026-05-24,South,Fashion,475.49,Success,Delivered
O17800,C78632,2026-05-24,East,Electronics,443.55,Success,Delivered
O17801,C62118,2026-05-24,South,Store,270.67,Success,Delivered
O17802,C1349,2026-05-24,North,Home,441.37,Success,Delivered
O17803,C25634,2026-05-24,South,Books,156.32,Success,Delivered
O17804,C27052,2026-05-24,South,Store,488.52,Success,Delivered
O17805,C7925,2026-05-24,South,Electronics,166.75,Success,Delivered
O17806,C65291,2026-05-24,East,Books,367.95,Success,Delivered
O17807,C77470,2026-05-24,East,Books,479.74,Success,Delivered
O17808,C46744,2026-05-24,North,Fashion,223.01,Success,Delivered
O17809,C28499,2026-05-24,West,Books,388.92,Success,Delivered
O17810,C29636,2026-05-24,North,Books,67.09,Success,Delivered
O17811,C34937,2026-05-24,East,Books,483.93,Success,Delivered
O17812,C91813,2026-05-24,East,Home,141.71,Success,Delivered
O17813,C82045,2026-05-24,North,Fashion,126.33,Success,Delivered
O17814,C11941,2026-05-24,South,Home,225.08,Success,Delivered
O17815,C26990,2026-05-24,East,Books,80.35,Success,Delivered
O17816,C10914,2026-05-24,South,Electronics,93.14,Success,Delivered
O17817,C16752,2026-05-24,South,Fashion,41.17,Success,Delivered
O17818,C7739,2026-05-24,North,Fashion,371.13,Success,Delivered
O17819,C33953,2026-05-24,South,Books,323.45,Success,Delivered
O17820,C58335,2026-05-24,West,Home,298.32,Success,In Transit
O17821,C16548,2026-05-24,East,Home,149.72,Success,Delivered
O17822,C96878,2026-05-24,South,Store,53.52,Success,Delivered
O17823,C26335,2026-05-24,North,Books,456.21,Success,Delivered
O17824,C52795,2026-05-24,South,Fashion,469.06,Success,In Transit
O17825,C96844,2026-05-24,South,Store,36.19,Success,Delivered
O17826,C11496,2026-05-24,North,Books,242.53,Success,Delivered
O17827,C38229,2026-05-24,East,Books,179.42,Success,In Transit
O17828,C73901,2026-05-24,East,Home,408.35,Success,Delivered
O17829,C54446,2026-05-24,North,Store,224.85,Success,Delivered
O17830,C94581,2026-05-24,South,Home,237.81,Success,Delivered
O17831,C45025,2026-05-24,North,Store,448.04,Success,In Transit
O17832,C71157,2026-05-24,North,Fashion,476.38,Success,Delivered
O17833,C72081,2026-05-24,South,Fashion,147.71,Success,Delivered
O17834,C8997,2026-05-24,West,Store,499.32,Success,Delivered
O17835,C72521,2026-05-24,South,Electronics,251.24,Success,In Transit
O17836,C55525,2026-05-24,South,Fashion,146.93,Success,Delivered
O17837,C51370,2026-05-24,South,Home,459.95,Success,Delivered
O17838,C60725,2026-05-24,East,Store,189.02,Success,Delivered
O17839,C62450,2026-05-24,West,Store,297.82,Success,Delivered
O17840,C94667,2026-05-24,South,Books,289.86,Success,Delivered
O17841,C30155,2026-05-24,West,Fashion,130.35,Success,Delivered
O17842,C97302,2026-05-24,North,Fashion,193.93,Success,In Transit
O17843,C87387,2026-05-24,South,Home,325.36,Success,Delivered
O17844,C62181,2026-05-24,West,Books,285.53,Success,Delivered
O17845,C27007,2026-05-24,East,Electronics,0.0,Failed,Delivered
O17846,C74023,2026-05-24,North,Home,310.21,Success,Delivered
O17847,C31983,2026-05-24,East,Home,371.78,Success,Delivered
O17848,C79539,2026-05-24,East,Books,418.85,Success,Delivered
O17849,C68924,2026-05-24,West,Books,349.53,Success,Delivered
O17850,C45242,2026-05-24,East,Books,186.99,Success,Delivered
O17851,C31781,2026-05-24,West,Fashion,250.52,Success,Delivered
O17852,C46191,2026-05-24,West,Store,159.3,Success,Delivered
O17853,C71219,2026-05-24,West,Fashion,241.56,Success,Delivered
O17854,C70473,2026-05-24,West,Home,292.59,Success,Delivered
O17855,C66948,2026-05-24,West,Home,37.2,Success,Delivered
O17856,C63994,2026-05-24,West,Store,75.64,Success,Delivered
O17857,C27150,2026-05-24,East,Books,135.03,Success,Delivered
O17858,C39106,2026-05-24,East,Books,44.85,Success,Delivered
O17859,C5730,2026-05-24,South,Electronics,73.87,Success,Delivered
O17860,C72967,2026-05-24,North,Store,260.73,Success,Delivered
O17861,C25512,2026-05-24,South,Store,250.3,Success,Delivered
O17862,C85196,2026-05-24,East,Home,327.02,Success,Delivered
O17863,C62653,2026-05-24,West,Electronics,70.77,Success,Delivered
O17864,C37834,2026-05-24,East,Fashion,289.84,Success,In Transit
O17865,C80641,2026-05-24,West,Home,495.88,Success,Delivered
O17866,C91122,2026-05-24,North,Books,432.96,Success,Delivered
O17867,C19512,2026-05-24,South,Home,142.71,Success,Delivered
O17868,C31178,2026-05-24,East,Electronics,129.69,Success,Delivered
O17869,C36599,2026-05-24,North,Home,462.53,Success,Delivered
O17870,C92158,2026-05-24,West,Books,128.58,Success,Delivered
O17871,C18708,2026-05-24,West,Store,328.2,Success,Delivered
O17872,C15243,2026-05-24,North,Books,74.26,Success,Delivered
O17873,C17438,2026-05-24,West,Home,440.43,Success,Delivered
O17874,C38232,2026-05-24,West,Electronics,406.12,Success,Delivered
O17875,C36467,2026-05-24,East,Electronics,200.47,Success,Delivered
O17876,C41179,2026-05-24,East,Electronics,74.79,Success,Delivered
O17877,C94155,2026-05-24,West,Electronics,432.52,Success,Delivered
O17878,C60856,2026-05-24,West,Books,336.49,Success,Delivered
O17879,C34567,2026-05-24,East,Home,272.91,Success,Delivered
O17880,C58439,2026-05-24,South,Fashion,131.95,Success,Delivered
O17881,C34028,2026-05-24,South,Electronics,221.97,Success,In Transit
O17882,C44238,2026-05-24,North,Fashion,89.18,Success,In Transit
O17883,C76509,2026-05-24,North,Electronics,388.98,Success,Delivered
O17884,C91507,2026-05-24,South,Books,272.25,Success,Delivered
O17885,C60314,2026-05-24,East,Electronics,33.69,Success,Delivered
O17886,C78151,2026-05-24,North,Electronics,408.17,Success,Delivered
O17887,C77322,2026-05-24,South,Home,90.36,Success,Delivered
O17888,C76806,2026-05-24,East,Fashion,320.81,Success,Delivered
O17889,C43037,2026-05-24,North,Books,438.92,Success,Delivered
O17890,C35216,2026-05-24,West,Store,118.83,Success,Delivered
O17891,C78603,2026-05-24,North,Store,95.24,Success,Delivered
O17892,C55187,2026-05-24,West,Fashion,134.66,Success,Delivered
O17893,C80691,2026-05-24,North,Store,432.67,Success,Delivered
O17894,C9815,2026-05-24,East,Fashion,255.45,Success,Delivered
O17895,C16168,2026-05-24,North,Electronics,333.01,Success,Delivered
O17896,C67296,2026-05-24,North,Store,374.01,Success,Delivered
O17897,C8508,2026-05-24,North,Electronics,180.41,Success,Delivered
O17898,C80815,2026-05-24,East,Electronics,274.3,Success,Delivered
O17899,C31413,2026-05-24,East,Fashion,379.93,Success,Delivered
O17900,C88295,2026-05-24,East,Electronics,245.81,Success,Delivered
O17901,C25310,2026-05-24,South,Books,408.53,Success,In Transit
O17902,C12728,2026-05-24,West,Fashion,297.83,Success,Delivered
O17903,C79838,2026-05-24,West,Electronics,263.32,Success,Delivered
O17904,C60054,2026-05-24,South,Home,167.6,Success,Delivered
O17905,C61932,2026-05-24,North,Home,201.43,Success,Delivered
O17906,C8122,2026-05-24,West,Fashion,79.58,Success,Delivered
O17907,C2248,2026-05-24,West,Store,203.5,Success,Delivered
O17908,C72231,2026-05-24,South,Fashion,447.47,Success,Delivered
O17909,C14143,2026-05-24,West,Books,216.46,Success,Delivered
O17910,C73382,2026-05-24,South,Fashion,189.29,Success,Delivered
O17911,C31453,2026-05-24,South,Home,82.51,Success,Delivered
O17912,C57715,2026-05-24,East,Store,259.0,Success,Delivered
O17913,C59338,2026-05-24,East,Store,36.44,Success,Delivered
O17914,C11407,2026-05-24,North,Books,468.35,Success,In Transit
O17915,C49877,2026-05-24,West,Home,383.21,Success,Delivered
O17916,C30990,2026-05-24,East,Store,412.89,Success,Delivered
O17917,C50479,2026-05-24,North,Fashion,355.79,Success,Delivered
